Page,Encrypt,ObjStm,JS,JavaScript,AA,OpenAction,AcroForm,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors_gt_224,obj,stream,xref,trailer,startxref,filesize_kb,label_numeric,label,dummy_0,dummy_1,dummy_2
2,0,0,0,0,0,0,0,0,0,0,1,0,0,13,7,1,-1,0,735.4580078125,1,malicious,1.2267959667670483,-1.1763187245254036,-1.5658605167871875
1,0,0,1,1,0,1,0,0,0,0,0,0,0,11,6,1,1,1,5.542545823132207,1,malicious,0.05054652104421867,-0.04401465471406859,-0.6566436394893723
12,0,2,0,0,0,0,0,0,0,0,0,0,0,73,25,1,1,1,56.601688988338424,1,malicious,1.1423269130219225,0.6391702259792482,-0.6447793812807067
5,0,0,1,1,0,1,1,0,0,0,0,0,0,22,3,1,1,1,22.751571097952073,1,malicious,-0.25751702049278263,-0.5540101685498378,1.6365494221925174
1,0,0,1,1,0,1,0,0,0,0,0,0,0,33,8,1,1,1,9.774592862332241,1,malicious,-1.4725223841649655,-0.23831897374514535,0.25941094088426314
1,0,1,0,0,0,0,0,0,0,0,0,0,0,24,6,1,2,2,93.41444274695488,1,malicious,-0.543172927779261,0.09450696215368574,0.16127333675796157
1,0,0,1,1,0,1,0,0,0,0,0,0,0,16,8,1,1,1,14.77979893680169,1,malicious,-0.30431422355412097,0.5118998487802839,-0.30028880645969813
2,0,0,1,1,1,1,1,0,0,0,0,1,0,26,5,1,1,1,99.56518237831499,1,malicious,0.8983497244458365,0.0711486245961872,0.7068013190112229
4,0,0,1,1,0,1,0,0,1,0,1,0,0,117,30,1,1,2,700.9482665642782,1,malicious,-0.4025323986988939,-0.6454862382536379,-1.9658998228800488
1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,1,1,1,10.792611444575995,1,malicious,-0.4598339165758467,0.48086767183268064,-1.4827174602874051
0,0,2,0,0,0,0,1,0,0,0,1,1,0,27,10,0,0,1,111.228515625,1,malicious,-0.4399833876294259,0.39566202847568344,-0.896012556968819
4,0,0,1,1,0,1,0,0,0,0,0,0,0,21,9,1,1,1,0.0,1,malicious,1.5904138573745614,1.7083823708595098,0.49888705326779
1,0,0,1,1,0,1,0,0,0,0,0,0,0,5,2,0,1,0,119.20382746368661,1,malicious,0.39470305664578104,0.5061685648369871,1.0269435574758292
0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,2,0,0,1,19.814829591843452,0,benign,0.13590871874813726,-1.1069916773176824,0.16602649858193716
2,0,0,1,1,0,1,0,0,0,0,0,0,0,21,1,1,1,1,0.0,1,malicious,-0.8155308436211794,-1.05519695331086,-1.5178237408597723
1,0,0,1,1,0,1,0,0,0,0,0,0,0,22,5,1,1,1,204.16263704958658,1,malicious,-0.17270022312561864,-0.5787229497091972,0.11399730316032651
1,0,0,0,0,0,1,0,0,0,0,0,0,0,23,2,1,1,1,0.0,1,malicious,-2.125258835648819,-2.3227302509927963,-0.7081263666679916
1,0,0,1,1,0,1,0,0,0,0,0,0,0,12,2,1,1,1,0.0,0,benign,0.7265093388899652,-1.6982973172944438,0.6740549380460577
41,0,0,1,1,1,1,0,0,0,1,0,0,0,97,34,4,3,3,242.52889017998297,1,malicious,-0.854279764863073,0.10124251667862356,0.9545413109194634
1,0,0,1,1,0,1,0,0,0,0,0,0,0,23,5,1,2,1,104.62348345333064,1,malicious,-2.0790925957142323,-1.1359349540422456,1.2191558333519479
3,1,1,1,1,0,1,1,0,1,0,1,1,0,98,35,1,1,2,293.9498819113207,1,malicious,-0.5072002268226716,1.9635769107517218,0.2739904752889028
1,0,0,1,1,0,1,0,0,0,0,0,0,0,8,3,0,1,0,13.863707040747306,1,malicious,1.7626847712429716,-0.0009166326797913708,-0.24552382309671908
1,0,0,1,1,0,1,1,0,0,0,0,0,0,20,1,1,1,1,0.0,1,malicious,0.5591051503479815,1.5152771640511704,-1.9484091495419342
4,0,2,1,1,0,1,0,0,0,0,0,0,0,140,27,18,14,8,199.34233743765165,1,malicious,0.19098411725612705,-1.618027209093343,-0.753547745427361
1,0,0,1,1,0,1,1,0,0,0,0,0,0,17,2,1,1,1,0.0,1,malicious,-0.22442235106692232,-0.6847270468800225,-1.545964687246368
3,0,0,1,1,0,1,0,0,0,0,0,0,0,39,7,1,1,1,72.03789235513895,1,malicious,-1.6363803749166135,0.28458024396515086,-2.329630998569886
0,0,6,0,0,0,0,0,0,0,0,0,0,0,93,27,0,0,27,260.6552667526755,1,malicious,0.27040013928391904,0.6825141559353499,0.23808673429466257
0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,10,0,0,2,34.66318406007701,0,benign,-0.6966509032981049,-0.3839275544405986,-0.46010872278871523
2,0,0,1,1,1,1,0,0,0,1,0,0,0,95,26,3,3,3,404.53980260573695,1,malicious,0.17786061650820048,-0.529841001146317,0.6315568152819172
1,0,2,1,1,0,1,1,0,0,0,1,1,0,30,9,0,0,1,2.720703125,1,malicious,2.1711600577695873,-0.31985100980728776,0.012314897935532393
2,0,0,0,0,0,0,0,0,0,1,0,0,0,23,5,1,1,1,34.69333703073958,1,malicious,-0.4231112301765979,-1.5309259039058734,-1.3604521314488462
3,0,0,1,1,0,1,0,0,0,0,0,0,0,22,8,1,1,1,56.92012009632527,1,malicious,-1.977966104519493,-0.5093436962059676,0.827868237562068
1,0,0,1,0,0,1,1,0,0,0,0,0,0,14,3,1,1,1,27.661205598959125,1,malicious,-0.1998018986177558,-1.015005940583793,0.021077797570845547
41,0,0,1,1,1,1,0,0,0,1,0,0,0,115,32,4,4,3,1059.4674732330363,1,malicious,-0.7597905872684421,-0.7048963364164548,1.0509311566969322
1,0,0,1,1,0,1,1,0,0,0,0,0,0,30,6,1,1,1,0.0,1,malicious,-0.8899322011337304,-1.2584894680114918,0.19665521571901
1,0,0,0,0,0,1,0,0,0,0,0,0,0,21,8,0,1,1,126.5729107011727,1,malicious,0.8295460461682241,-2.107711688791602,0.32879408632088275
3,0,0,1,1,0,1,0,0,0,0,0,0,0,23,6,1,1,1,23.413249513146145,1,malicious,0.318691266487742,-0.027297727795034313,-0.27271127144542534
1,0,1,1,1,0,1,0,0,0,0,1,0,0,4,0,1,1,0,491.2109375,1,malicious,0.7677070884037039,1.0836178350880288,-1.1746057508888421
0,1,6,0,0,1,0,1,0,0,0,0,0,0,72,48,0,0,1,118.36503452025664,1,malicious,-1.7943217013085833,-1.2935772371499676,1.8821981448086906
1,0,0,1,1,0,1,0,0,0,0,0,0,0,9,1,1,1,0,0.0,1,malicious,-0.031420768878605766,-1.2577983995878006,0.6242662007916965
1,0,0,1,1,0,1,0,0,0,0,1,0,0,7,2,1,1,1,349.693359375,1,malicious,1.0752803398556712,-0.919568024364501,-1.3683297201059514
1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,1,0,1,0,2.5530238409899617,1,malicious,-0.7566953710448636,-0.015754103183984756,0.26414020421435797
0,0,0,1,1,0,1,0,0,0,0,0,0,0,7,3,-1,1,0,0.0,1,malicious,-1.4842117721254433,0.5486087928238953,-1.0865404446219589
0,0,6,1,0,0,0,0,0,0,0,0,0,0,14,28,0,0,0,9.655085287501443,1,malicious,-2.044765766763521,-0.5923850939738218,-1.3617157056477582
0,0,0,1,1,0,1,0,0,0,0,0,0,0,9,3,0,1,1,5.963574919585396,1,malicious,-1.7165911799381324,-1.5190458000058082,-0.24093825375083136
1,0,0,1,1,0,1,0,0,0,0,0,0,0,14,5,0,1,0,9.083989388612071,1,malicious,0.23714725447964094,0.6522818843196456,-0.11170203955375323
1,0,0,1,1,0,1,0,0,0,0,0,0,0,17,7,1,1,1,8.53147572136387,1,malicious,-0.9048509049983418,-0.4047372406401911,-0.7238605258349019
29,0,0,1,1,1,1,0,0,0,1,0,0,0,111,35,4,3,3,802.3330261116621,1,malicious,0.3937664643156022,0.7005804036926091,0.04612001772404414
12,0,2,1,1,1,1,0,0,0,0,0,0,0,96,24,22,30,11,20.973381037613123,1,malicious,0.041548901521191325,0.6804355604689436,-0.2431639606525902
2,0,0,1,1,0,1,0,0,0,0,0,0,0,11,2,1,1,1,23.20711077103813,1,malicious,-0.2245254319025726,-0.4842088568965515,-0.9056396618142865
6,0,1,1,1,1,1,0,0,0,0,0,0,0,119,38,46,41,24,72.64744605964633,1,malicious,0.2353419988034444,-0.30470161524467204,-0.6096596249700618
12,1,0,1,1,0,1,1,0,1,0,1,1,0,100,32,1,1,2,823.8205292881255,1,malicious,0.0017349420974991448,-0.9296564525633243,-1.8100038861214136
1,0,0,1,1,0,1,0,0,0,0,0,0,0,19,2,1,1,1,7.43981081751784,1,malicious,1.7553323940333305,-0.8128501173943146,0.33274284112217184
1,0,0,1,1,0,1,1,0,0,0,0,0,0,18,1,1,1,1,13.036867440416076,1,malicious,1.3035624735585025,0.13518855915095768,0.69546754405874
7,0,0,1,1,1,1,0,0,0,1,0,0,0,100,37,4,4,4,458.67936289574726,1,malicious,-1.0355820488481318,0.49622656127439285,-0.21109051751626384
0,0,2,0,0,0,0,0,0,0,0,1,0,0,18,2,1,0,0,5.04069490674214,1,malicious,0.7621459713563534,1.0328288124794394,-2.1298899599945122
0,0,0,1,1,0,1,0,0,0,0,0,0,0,59,7,2,1,1,10.807506081603865,1,malicious,-0.1562074019314435,-0.14876532375020327,0.29983090371493304
0,0,0,1,1,0,1,0,0,0,0,1,0,0,8,2,0,1,0,20.95571070510462,1,malicious,0.9901782906620739,0.39795672920253217,-1.312401700068453
1,0,0,0,1,0,1,0,0,0,0,0,0,0,15,2,1,0,1,2.7724393903628135,1,malicious,-0.2734050067806252,-0.008137266726723122,-0.3098387513818644
1,0,0,1,1,0,1,1,0,0,0,0,0,0,12,1,1,1,1,0.0,1,malicious,-0.20233734505859763,-0.18564085641287553,-0.07810587222242106
2,0,0,1,1,0,1,0,0,0,0,0,0,0,15,3,1,1,6,15.55327183640553,0,benign,-1.0535480394868098,1.5769605316718065,-0.16561344705221334
11,0,0,1,1,0,1,0,0,0,0,0,0,0,20,2,1,1,1,17.888884967870744,1,malicious,0.04884688544152573,-0.4190050914185623,-0.8099601120084559
0,0,1,0,0,0,0,0,0,0,0,0,0,0,69,28,0,0,1,37.242496398215636,1,malicious,0.30525958587606505,0.5029306071129079,0.42663004251978487
29,0,6,1,1,1,1,0,0,0,1,0,0,0,94,30,3,4,3,550.7705368243257,1,malicious,-0.7688908257515501,1.011073523464709,-0.30388103992670856
1,0,0,1,1,0,1,1,0,0,0,0,0,0,67,8,1,1,1,0.0,1,malicious,-1.171233567841886,-1.6943559568023732,-1.225198411799861
1,0,1,0,0,0,0,0,0,0,0,0,0,0,21,5,3,2,2,166.82966662156346,1,malicious,0.07812151767616168,1.8018961163467828,-0.7203877775481574
2,0,6,1,1,1,1,0,0,0,0,0,0,0,69,34,3,23,17,637.3353630439383,1,malicious,0.4697063685332283,-0.3197095112618216,-1.506224996418319
8,1,0,1,1,0,1,1,0,1,0,1,1,0,106,32,1,0,2,491.2109375,1,malicious,1.1105399661873936,-2.792294024268011,0.059005109002344736
1,0,3,1,1,0,1,0,0,0,0,0,0,0,28,18,0,0,0,10.895298420292589,1,malicious,-0.715813932069831,0.2982406453892793,-1.5454572529912234
0,0,0,0,1,0,1,0,0,0,0,1,0,0,13,2,0,1,0,52.802734375,1,malicious,0.28580494514057786,0.37370263750981264,0.4603979565094215
1,0,0,0,1,0,1,0,0,0,0,1,0,0,12,3,0,0,1,7.6904296875,1,malicious,1.4642263690654922,0.4478051980769457,-2.223546280928835
17,0,2,1,1,1,1,1,0,0,0,0,0,0,101,30,30,34,6,119.08929185131305,1,malicious,0.7482672316587174,-1.3065656421020495,-0.3733593647640033
2,0,0,1,1,1,1,0,0,0,0,0,0,0,101,35,0,1,3,644.5770533792864,1,malicious,0.6571231967546044,1.4848539642236667,-0.6477933369347878
1,0,0,1,1,0,1,0,0,0,0,0,0,0,13,7,1,1,1,0.6082394714912764,1,malicious,1.629641114120008,1.4661468746350277,-0.04574031153382414
4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,1,1,1,26.591787243787085,1,malicious,-0.3232180645535471,-0.6887832401203137,0.5806162786072486
1,0,6,0,0,0,0,1,0,0,0,0,0,0,44,34,0,0,3,443.5369594391549,1,malicious,-0.043149606612959836,0.033817255497032295,-0.4137749105724228
1,0,1,0,0,0,0,1,0,0,0,0,0,0,24,6,0,0,2,189.66233821957587,1,malicious,-1.6086499276817439,-0.9961770092258333,-1.5555386962690831
3,0,2,1,1,1,1,0,0,0,0,0,0,0,83,36,10,9,7,73.10659896286326,0,benign,0.023028053316928625,1.2590955318637687,0.052715921819866035
27,0,0,0,0,1,1,1,0,0,0,1,1,0,14,2,9,16,6,77.849609375,1,malicious,-1.468166364490513,0.766373391489053,0.6250727251445616
1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,1,1,1,1,0.0,1,malicious,-0.03605676509479733,-0.3899787106666041,0.4150729884962681
0,0,1,1,1,0,1,0,0,0,0,0,0,0,24,8,2,2,2,28.577690525469496,1,malicious,-0.8975314967756147,0.7592173598582361,-1.1002756516052474
2,0,0,0,0,0,1,0,0,0,0,0,0,0,23,5,2,2,2,30.979912564984698,1,malicious,-0.2738580024786409,-1.1999309929060604,0.34791075024195384
9,0,0,1,1,0,1,0,0,0,0,0,0,0,27,2,1,1,1,13.455324813617336,1,malicious,-0.7355540975547024,1.2420831789852005,0.7321037887607876
6,1,0,1,1,0,1,1,0,1,0,1,1,0,87,33,1,1,2,616.0620961706043,1,malicious,0.3271646651140153,-0.1589316592916866,0.34208475617475725
0,0,0,1,1,0,1,0,0,0,0,0,0,0,25,2,1,1,1,0.11351029211855135,1,malicious,0.8812895720903651,-0.8493887927831268,1.0457259905385574
1,0,0,1,1,0,1,0,0,0,0,0,0,0,4,2,2,1,0,0.0,1,malicious,-1.1030249850917846,-0.7794631647212594,2.0401858597704914
1,0,0,1,1,0,1,0,0,0,0,0,0,0,10,1,1,1,1,8.408940558737182,1,malicious,-0.5443072902186428,-0.43932076397882314,-1.7889620960177879
12,1,0,1,1,0,1,1,0,1,0,1,1,0,107,35,1,1,3,603.1396484375,1,malicious,1.6248067208047083,0.7247446320245954,0.6942678015526514
16,1,0,1,1,0,1,1,0,1,0,1,1,0,101,32,1,1,2,346.92579413468263,1,malicious,-0.418950457053807,0.3787858954775753,0.2608735292727459
10,0,0,0,0,1,1,1,0,0,0,1,1,0,14,1,9,16,9,287.9423828125,1,malicious,0.8719801876678087,-0.5959531398864557,-1.3147463174503826
1,0,0,1,1,0,1,1,0,0,0,0,0,0,80,10,7,11,6,49.39148018391459,1,malicious,-0.4042879116748292,-0.3812793676487533,1.7097070058057227
1,0,0,1,1,0,1,1,0,0,0,0,0,0,75,25,6,7,6,18.421245940844813,1,malicious,-1.3042566440870027,2.0631614327229073,0.15360427832493612
1,0,1,0,1,0,1,0,0,0,0,0,0,0,26,8,2,1,2,346.34887186947316,1,malicious,-1.5609352710429936,-1.4377608085537572,2.520753432270281
2,0,0,0,1,0,1,0,0,0,0,1,0,0,7,2,0,1,1,741.693359375,1,malicious,-0.13167021993310424,1.602641388958766,-0.2919035150842922
1,0,0,0,0,0,0,1,0,0,0,1,0,0,24,24,0,-1,0,412.4189453125,1,malicious,1.157347552624393,-0.5122844921387917,-0.13430254994645516
1,0,0,1,1,0,1,1,0,0,0,0,0,0,16,1,1,1,1,0.0,1,malicious,-0.42226273033513206,1.4692501358562384,0.10446061442030286
1,0,1,1,1,1,1,1,0,0,0,1,1,0,32,1,0,0,0,77.849609375,1,malicious,-0.7441429289250219,-0.5673813977805008,-0.059450544683948586
10,0,0,1,1,0,1,0,0,0,0,0,0,0,117,46,4,4,6,1236.3401306245864,1,malicious,-1.2646250781201902,-0.5558847760107094,1.891158503038374
2,1,5,1,1,1,1,1,0,0,0,0,0,0,80,29,0,0,3,267.79853674844924,1,malicious,1.24998357867452,0.5014283384348639,-1.7778819931986298
10,1,0,1,1,0,1,1,0,1,0,1,1,0,85,28,1,2,2,412.4189453125,1,malicious,-1.831713203985776,-0.026266175958210344,2.0894118314669394
3,0,0,1,1,0,1,0,0,0,0,0,0,0,21,2,1,1,1,274.3860268961414,1,malicious,0.5621972803271674,0.4354767459181807,-0.06145512611831929
1,0,0,1,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,14.236349224334695,1,malicious,0.24539830564787546,1.0007391535285766,1.2209265209408051
0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,27,0,1,1,2.720703125,1,malicious,0.3328923305857101,-0.4053228178831279,-2.377293146936861
9,1,0,1,1,0,1,1,0,1,0,1,1,0,87,26,1,1,2,222.11384314813014,1,malicious,0.5576950895264087,-0.21662970453555994,-1.264080689136313
3,0,0,1,1,0,1,0,0,0,0,0,0,0,28,5,1,1,2,38.34776192254593,1,malicious,-1.1450247029760119,0.30459665185624085,0.22748323676000004
1,0,0,1,1,0,1,0,0,0,0,0,0,0,13,6,1,1,1,14.564685434548075,1,malicious,-0.23634644533431953,-0.8026079702284766,-1.2735375223280778
1,0,3,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,33.13308751735677,1,malicious,-0.7126969173158757,1.0722942134566031,0.37984985066998384
11,1,0,1,1,0,1,1,0,1,0,1,1,0,95,35,1,1,2,603.19921875,1,malicious,0.5871012169224923,0.4155858904584118,-1.431352025982317
12,0,0,1,1,0,1,0,0,0,0,0,0,0,25,6,1,1,1,16.286140154749408,1,malicious,0.08085489081002929,-0.2309894871641578,-1.3823063915383367
1,0,1,1,1,0,1,0,0,0,0,0,0,0,10,2,1,2,1,0.0,1,malicious,-0.6831734595679885,-0.3318423385304943,0.05000856511096177
1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,1,1,1,24.71598031692613,1,malicious,1.2597871020266858,-0.306430385691743,0.19834773039567555
1,0,1,0,0,0,1,0,0,0,0,0,0,0,32,27,0,0,1,5.9601848650900395,1,malicious,0.04379874796714246,1.343539212214365,-0.6225622689074971
24,0,0,1,1,1,1,0,0,0,1,0,0,0,118,33,3,3,3,394.8403758474526,1,malicious,1.2740053969426617,-1.0633319325161747,-0.056448464917434056
1,0,0,1,1,1,1,0,0,0,0,0,0,0,101,21,31,31,9,104.91230478484214,1,malicious,-0.05978854692167839,-0.48185728303673175,0.3498301835520658
0,0,0,1,1,0,1,1,0,0,0,0,0,0,15,2,1,1,1,9.816408293803455,1,malicious,0.6845687097129203,-0.16460009331980605,-1.79861792621477
8,1,0,1,1,0,1,1,0,1,0,1,1,0,90,33,1,1,2,424.27427003583944,1,malicious,-0.7583825860712992,0.9353671123044346,0.04599932232051525
1,0,0,1,1,0,1,0,0,0,0,0,0,0,5,6,0,1,1,17.902799263640567,1,malicious,-1.9135100308322723,1.6969667161107247,1.525996098000897
3,0,0,1,1,0,1,0,0,0,0,0,0,0,86,2,1,1,1,20.917902621774708,1,malicious,0.23235840235439986,1.2927502912507012,1.5916698179353643
5,0,0,1,1,0,1,0,0,0,0,0,0,0,20,7,1,1,1,6.318029826716234,1,malicious,-0.23958076281216714,1.8060244916450066,1.0102012589203442
0,0,2,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,1,227.69141381320617,1,malicious,-0.6555878828674235,-2.9740884468645596,-1.2406638455613457
4,0,1,1,1,1,1,0,0,0,0,0,0,0,105,41,9,19,7,53.87275862471631,1,malicious,0.24066529379867932,-0.5764309149113869,-0.9843228652002638
1,0,0,1,1,0,1,0,0,0,0,0,0,0,9,8,1,1,1,3.708128884273763,1,malicious,1.3760837108731776,0.28582731108615583,0.10839606781827853
2,0,0,1,1,1,1,0,0,0,0,0,0,0,74,35,0,3,3,175.74866351455915,1,malicious,-0.3482900668997269,-0.604885395264683,-0.034223985929273414
1,0,0,1,1,1,1,1,0,0,0,0,0,0,94,39,18,2,0,19.695607132013812,1,malicious,-1.359442991900982,-0.22323197644504114,-0.508132300960694
1,0,1,0,0,0,0,0,0,0,0,0,0,0,23,5,2,0,3,11.51283946718568,1,malicious,0.30650243464422416,-0.361283551137641,-0.10800971721938642
1,0,0,1,1,0,1,0,0,0,0,0,0,0,8,4,0,1,0,0.0,1,malicious,-1.3070199692410749,0.20380611579103916,-0.053413719685121326
15,0,0,1,1,0,1,0,0,0,0,0,0,0,26,7,1,1,1,61.565381143826194,1,malicious,-4.3859183503641605e-05,0.48867090940709457,1.0258773875504346
1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,2,1,1,12.873551181255063,1,malicious,-0.5901481027340139,-1.5715589594619008,-0.46692609217967995
1,0,1,0,0,0,0,0,0,0,0,0,0,0,40,9,0,0,0,9.486828168507067,1,malicious,0.2305580630008214,-0.524408181795031,-0.4946547079484612
1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,1,1,1,129.8765277224774,1,malicious,0.5043204132829183,-0.58462178116953,2.5431198620319395
19,1,0,0,0,0,0,1,0,0,0,1,0,0,41,27,0,0,1,491.2109375,1,malicious,0.3417812829678651,0.3146709830651487,-0.7789612449564852
1,0,0,1,1,0,1,1,0,0,0,0,0,0,12,2,1,1,1,4.363808381523562,1,malicious,-0.15483819702474627,0.44728471511486706,-2.116544888035911
1,0,0,1,1,0,1,0,0,0,0,0,0,0,4,0,0,1,1,0.0,1,malicious,-1.3600931073450482,-0.7358890729838348,-0.28615456700667136
1,0,0,0,1,0,1,0,0,0,0,0,0,0,10,6,1,1,1,233.86635118809474,1,malicious,0.09861906619432484,-0.2894179918346592,-0.4876442370707698
3,0,0,1,1,0,1,0,0,0,0,0,0,0,31,9,1,1,1,7.699863303778012,1,malicious,0.12705557951696692,-0.661267520127227,1.4272408205885811
0,0,0,1,1,0,1,0,0,0,0,0,0,0,7,2,2,1,1,0.0,1,malicious,-0.5458510128277801,0.3603824635112445,0.28554608616467536
1,0,0,1,1,0,1,0,0,0,0,0,0,0,15,5,1,2,1,7.409162417550339,1,malicious,0.031285832719095186,-1.1025988228210601,1.373438512811892
1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,2,1,0,1,88.87759447542348,0,benign,-0.23495076742281196,1.2086507798069106,-0.6416608511110579
1,0,0,0,1,0,1,1,0,0,0,0,0,0,15,1,0,1,1,19.531161704581542,1,malicious,-1.1184890281753608,1.099620444071347,-0.2875310771487163
0,0,0,1,1,0,1,0,0,0,0,0,0,0,15,2,0,1,0,0.7494957718829607,1,malicious,0.46569520279056437,-0.8870983027458514,0.902903315100067
1,0,0,0,0,0,0,1,0,0,0,1,0,0,14,4,0,0,0,412.4189453125,1,malicious,-1.3579963383893618,-1.0060892111191042,0.8082419867934156
5,0,0,1,1,0,1,0,0,0,0,0,0,0,24,2,1,1,1,0.0,1,malicious,0.0760505631508166,0.17925106086613352,-1.4127513943138865
0,0,0,1,1,0,1,0,0,0,0,0,0,0,17,3,1,1,0,0.0,1,malicious,0.15671750138284554,-0.3910401067201352,-0.4268756283925028
1,0,4,0,0,0,0,0,0,0,0,0,0,0,14,11,0,0,2,0.661986047049552,1,malicious,-0.3892774983757258,-0.8444996498248535,0.4830332859215294
3,1,5,1,1,1,1,1,0,0,1,0,0,0,88,36,3,3,3,339.0314379576243,1,malicious,0.08089118672242214,-0.7185553692693528,-1.3673983107686278
22,0,0,1,1,1,1,0,0,0,1,0,0,0,92,27,4,3,3,99.74853553723203,1,malicious,0.31343256251480484,-1.1467431842416165,0.15617712990212027
3,0,0,1,1,0,1,0,0,0,0,0,0,0,26,13,4,4,4,979.5795199333432,1,malicious,1.1569497703702945,-0.7365528725711418,-2.365285565906088
1,0,0,0,1,0,1,0,0,0,0,0,0,0,12,2,1,1,1,12.4362038929374,1,malicious,0.7422053794226904,-1.374069600400274,-1.2933268926370678
21,0,0,1,1,1,1,0,0,0,1,0,0,0,112,32,3,4,4,239.907570067493,1,malicious,-0.9456616532329334,-0.7256973197973712,0.6081285231825106
1,0,0,1,1,0,1,0,0,0,0,0,0,0,21,6,1,1,1,24.63933136095684,0,benign,0.8651887283579882,-1.917208388308891,-0.511727163571112
0,0,6,0,0,0,0,1,0,0,0,0,0,0,85,30,0,0,25,201.75987700320803,1,malicious,1.3749099716497646,0.4191614965360322,-0.4954473591804688
1,0,0,1,1,0,1,0,0,0,0,0,0,0,22,9,2,2,2,336.51554041662934,1,malicious,-0.09820517732417197,1.0567518448086128,0.014973768862710376
1,0,4,0,0,0,0,1,0,0,0,0,0,0,17,41,0,0,2,89.85452658779653,0,benign,2.2802250168635343,-0.663418530704689,0.37688244980236135
3,0,0,1,1,0,1,0,0,0,0,0,0,0,16,2,1,2,0,5.060890140348827,1,malicious,-0.4659708608340554,-0.8004353152933568,-0.46982138502074555
9,1,0,1,1,0,1,1,0,1,0,1,1,0,113,30,1,2,2,392.35816206155215,1,malicious,-0.035916565776836266,1.755141465237808,1.3473367921972863
1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,2,2,2,50.817011026115786,1,malicious,0.14616786013976732,1.700440589595313,0.17087302599907503
12,1,0,1,1,0,1,1,0,1,0,1,1,0,97,35,1,1,2,120.37934120528341,1,malicious,0.5920498113202908,-0.5266803508864215,-0.9360910286102765
9,1,0,1,1,0,1,1,0,1,0,1,1,0,92,39,1,1,2,305.02340901539606,1,malicious,0.9342950677242784,1.3334209331213565,-1.2049679143814374
1,0,0,0,0,0,0,0,0,0,0,1,0,0,21,7,1,1,1,249.625,1,malicious,1.9387299615083269,-0.06715330095614942,0.8915589594239265
1,0,0,1,1,0,1,0,0,0,0,0,0,0,9,3,0,1,0,10.006867909022102,1,malicious,1.0514125189423096,0.5967014829476386,-0.2012630927565344
1,0,0,1,1,0,1,0,0,0,0,0,0,0,27,6,1,1,1,5.345213930782369,1,malicious,-0.3461967066467168,-0.09201608529810634,1.7489159815285735
1,0,0,0,0,1,0,1,0,0,0,1,1,0,20,4,1,1,1,349.693359375,1,malicious,0.26640917113739027,-2.7063230740679556,-0.10214971828552304
1,0,0,1,1,0,1,0,0,0,0,0,0,0,13,6,1,0,1,0.0,1,malicious,0.35969997218654515,1.251033254984264,-0.008614633869277542
1,0,0,1,1,0,1,1,0,0,0,0,0,0,13,2,1,1,1,12.765870206818786,1,malicious,1.3000224815361117,0.7064785039257677,-0.5108863881505373
1,0,0,1,1,0,1,0,0,0,0,0,0,0,23,7,1,1,1,209.18856378622394,1,malicious,1.4372784957874165,0.35217182115587675,2.2469517773803798
1,0,0,1,1,0,1,0,0,0,0,0,0,0,18,6,1,2,1,0.0,1,malicious,-0.4157408453548343,-1.7394474559866924,0.4647550306479138
2,0,0,1,1,0,1,0,0,0,0,0,0,0,10,0,0,1,0,159.70721422802484,1,malicious,-0.06568071428112361,-0.16560547200963655,-0.20988062537702648
8,1,0,1,1,0,1,1,0,1,0,1,1,0,108,31,1,1,2,236.70616712416876,1,malicious,-1.3197332253853644,0.37776053860353676,-0.3935402110550179
6,0,0,0,0,1,1,1,0,0,0,1,0,0,23,6,9,16,7,40.580439244604115,1,malicious,0.6404282862322688,0.09008127290410177,-0.006455853417872522
1,0,0,0,0,0,1,0,0,0,0,0,0,0,20,7,1,2,1,106.44526013753479,1,malicious,-0.6711936567570779,0.48077314429631474,1.0022810143086045
9,1,0,1,1,0,1,1,0,1,0,1,1,0,83,35,1,2,2,603.1396484375,1,malicious,-0.9029471271826587,-0.9692524393311003,1.337288733961147
2,0,0,1,1,1,1,1,0,0,0,0,1,0,17,5,0,1,1,11.440391898176992,1,malicious,-1.0732917115321643,0.24109752005447144,-0.7971725838580699
1,0,6,0,0,0,0,1,0,0,0,0,0,0,93,32,0,0,21,62.0350918149816,1,malicious,-0.5366479970720286,0.29397808565871636,0.9327820925195944
1,0,2,1,1,0,1,1,0,0,0,0,0,0,16,1,1,1,1,0.0,1,malicious,0.020985240317191418,-0.021801945114606716,2.2194544007087287
