Page,Encrypt,ObjStm,JS,JavaScript,AA,OpenAction,AcroForm,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors_gt_224,obj,endobj,stream,endstream,xref,trailer,startxref,filepath,filename,filesize_kb,label
1,0,0,0,0,0,0,1,0,0,0,0,0,0,44,44,32,32,2,2,2,/home/remnux/Desktop/extraction/data/Benign/colejuan.pdf,colejuan.pdf,94.763671875,benign
3,0,2,0,0,0,1,0,0,0,0,0,0,0,58,58,12,12,2,2,2,/home/remnux/Desktop/extraction/data/Benign/faqs_eo_selectcheck.pdf,faqs_eo_selectcheck.pdf,61.689453125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/bizfinty.pdf,bizfinty.pdf,27.36328125,benign
8,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,10,10,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rp-11-38.pdf,rp-11-38.pdf,18.9697265625,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/brgwtrcl.pdf,brgwtrcl.pdf,78.189453125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/chahmo.pdf,chahmo.pdf,30.453125,benign
2,0,0,0,1,0,0,1,0,0,0,0,0,0,109,109,57,57,2,2,2,/home/remnux/Desktop/extraction/data/Benign/f8716.pdf,f8716.pdf,234.22265625,benign
40,0,0,0,0,0,0,0,0,0,0,0,0,0,146,146,45,45,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-07-100.pdf,n-07-100.pdf,87.96484375,benign
8,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,12,12,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-05-30.pdf,n-05-30.pdf,28.7177734375,benign
17,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,21,21,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-11-14.pdf,n-11-14.pdf,43.125,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,84,84,15,15,2,2,2,/home/remnux/Desktop/extraction/data/Benign/75fr62488.pdf,75fr62488.pdf,132.134765625,benign
2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5,5,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-05-79.pdf,n-05-79.pdf,17.271484375,benign
6,0,5,0,0,0,0,0,0,0,0,0,0,0,46,46,18,18,2,2,2,/home/remnux/Desktop/extraction/data/Benign/ibmis-pia.pdf,ibmis-pia.pdf,50.5361328125,benign
18,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,21,21,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rp-07-34.pdf,rp-07-34.pdf,40.4228515625,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,24,24,12,12,2,2,2,/home/remnux/Desktop/extraction/data/Benign/avarrsoul.pdf,avarrsoul.pdf,96.369140625,benign
4,0,0,71,72,1,0,2,0,0,0,0,0,0,698,698,391,391,3,3,3,/home/remnux/Desktop/extraction/data/Benign/f1128.pdf,f1128.pdf,401.0234375,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,37,37,25,25,2,2,2,/home/remnux/Desktop/extraction/data/Benign/amacol.pdf,amacol.pdf,81.7041015625,benign
2,0,2,0,0,0,0,1,0,0,0,0,0,0,42,42,10,10,4,4,2,/home/remnux/Desktop/extraction/data/Benign/vc_appendix_e.pdf,vc_appendix_e.pdf,24.6796875,benign
24,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94,26,26,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rp-04-56.pdf,rp-04-56.pdf,72.9521484375,benign
34,0,0,0,0,1,1,0,0,0,0,0,0,0,600,600,40,40,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rp-02-37.pdf,rp-02-37.pdf,177.6083984375,benign
2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,5,5,2,2,2,/home/remnux/Desktop/extraction/data/Benign/a-10-22.pdf,a-10-22.pdf,10.4375,benign
34,0,0,0,0,0,0,1,0,0,0,0,0,0,145,145,43,43,2,2,2,/home/remnux/Desktop/extraction/data/Benign/computersci_profs.pdf,computersci_profs.pdf,135.3759765625,benign
1,0,1,0,0,0,0,0,0,0,0,0,0,0,17,17,4,4,2,2,2,/home/remnux/Desktop/extraction/data/Benign/Embassy_Specific_Info-AMM.pdf,Embassy_Specific_Info-AMM.pdf,26.892578125,benign
115,0,0,0,0,0,1,0,0,0,0,0,0,0,374,374,116,116,2,2,2,/home/remnux/Desktop/extraction/data/Benign/1201-518.pdf,1201-518.pdf,194.8486328125,benign
2,0,12,0,0,0,0,2,0,0,0,8,0,0,51,51,45,45,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f8937.pdf,f8937.pdf,64.36328125,benign
1,0,5,0,0,0,0,1,0,0,0,0,0,0,31,31,28,28,0,0,2,/home/remnux/Desktop/extraction/data/Benign/childrens_health.pdf,childrens_health.pdf,187.4990234375,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,4,4,1,1,1,/home/remnux/Desktop/extraction/data/Benign/Christopher_Homer.pdf,Christopher_Homer.pdf,15.7685546875,benign
2,0,7,0,0,0,0,2,0,0,0,0,0,0,46,46,34,34,0,0,3,/home/remnux/Desktop/extraction/data/Benign/caliredwood.pdf,caliredwood.pdf,170.05078125,benign
2,0,15,0,0,0,0,2,0,0,0,1,0,0,318,318,312,312,0,0,2,/home/remnux/Desktop/extraction/data/Benign/f13614nr.pdf,f13614nr.pdf,377.697265625,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/bytectr.pdf,bytectr.pdf,77.390625,benign
2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,7,7,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-03-35.pdf,n-03-35.pdf,42.244140625,benign
6,0,11,0,0,0,0,2,0,0,0,0,0,0,42,42,31,31,0,0,4,/home/remnux/Desktop/extraction/data/Benign/f8935.pdf,f8935.pdf,193.03515625,benign
2,0,19,0,0,0,0,2,0,0,0,8,0,0,392,392,386,386,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f990sl_accessible.pdf,f990sl_accessible.pdf,175.9716796875,benign
2,0,0,0,0,0,0,1,0,0,0,0,0,0,63,63,15,15,2,2,2,/home/remnux/Desktop/extraction/data/Benign/76fr41075.pdf,76fr41075.pdf,172.935546875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/comimedl.pdf,comimedl.pdf,77.6083984375,benign
13,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,13,13,1,1,1,/home/remnux/Desktop/extraction/data/Benign/n-98-25.pdf,n-98-25.pdf,21.935546875,benign
16,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,19,19,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-05-93.pdf,n-05-93.pdf,40.4140625,benign
8,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,33,33,2,2,2,/home/remnux/Desktop/extraction/data/Benign/i1120fi.pdf,i1120fi.pdf,175.4599609375,benign
3,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,6,6,1,1,1,/home/remnux/Desktop/extraction/data/Benign/65fr14227.pdf,65fr14227.pdf,126.0,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,43,43,31,31,2,2,2,/home/remnux/Desktop/extraction/data/Benign/allvoin.pdf,allvoin.pdf,121.28125,benign
100,0,18,0,0,0,0,0,0,0,0,0,0,0,1492,1492,130,130,6,6,4,/home/remnux/Desktop/extraction/data/Benign/guidance_phoneforum_presentation.pdf,guidance_phoneforum_presentation.pdf,341.322265625,benign
49,0,52,0,0,0,0,0,0,0,0,0,0,0,167,167,112,112,0,0,3,/home/remnux/Desktop/extraction/data/Benign/2010-2011_pgp_year_end_update.pdf,2010-2011_pgp_year_end_update.pdf,114.2568359375,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,116,116,20,20,2,2,2,/home/remnux/Desktop/extraction/data/Benign/bema_media.pdf,bema_media.pdf,177.6962890625,benign
4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,11,11,2,2,2,/home/remnux/Desktop/extraction/data/Benign/domesticproductionidd2.pdf,domesticproductionidd2.pdf,29.6015625,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/adwedes.pdf,adwedes.pdf,86.259765625,benign
53,0,0,0,0,0,0,0,0,0,0,0,0,0,212,212,74,74,2,2,2,/home/remnux/Desktop/extraction/data/Benign/a-07-31.pdf,a-07-31.pdf,258.9423828125,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,39,39,27,27,2,2,2,/home/remnux/Desktop/extraction/data/Benign/birdbaa.pdf,birdbaa.pdf,84.080078125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/campusol.pdf,campusol.pdf,81.7041015625,benign
3,0,1,0,0,0,0,0,0,0,0,0,0,0,21,21,7,7,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-06-30.pdf,n-06-30.pdf,13.505859375,benign
10,0,1,0,0,0,0,0,0,0,0,0,0,0,47,47,16,16,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-09-05.pdf,n-09-05.pdf,33.2275390625,benign
4,0,2,0,0,0,0,0,0,0,0,0,0,0,33,33,11,11,2,2,2,/home/remnux/Desktop/extraction/data/Benign/kyc__hungary.pdf,kyc__hungary.pdf,25.423828125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/amerefi.pdf,amerefi.pdf,24.83984375,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,4,4,2,2,2,/home/remnux/Desktop/extraction/data/Benign/blurgeso.pdf,blurgeso.pdf,22.62890625,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,23,23,11,11,2,2,2,/home/remnux/Desktop/extraction/data/Benign/artfirel.pdf,artfirel.pdf,79.0947265625,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,28,28,16,16,2,2,2,/home/remnux/Desktop/extraction/data/Benign/bluegoat.pdf,bluegoat.pdf,77.998046875,benign
15,0,0,0,0,0,0,0,0,0,0,0,0,0,149,149,26,26,2,2,2,/home/remnux/Desktop/extraction/data/Benign/p4--1997.pdf,p4--1997.pdf,155.1552734375,benign
7,0,0,0,0,0,1,0,0,0,0,0,0,0,32,32,8,8,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rp-01-11.pdf,rp-01-11.pdf,14.7763671875,benign
8,0,0,0,0,0,1,0,0,0,0,0,0,0,523,523,17,17,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-05-101.pdf,n-05-101.pdf,146.822265625,benign
4,0,2,0,0,0,0,0,0,0,0,0,0,0,81,81,14,14,4,4,3,/home/remnux/Desktop/extraction/data/Benign/us_belgium_agreement_identifying_pensions.pdf,us_belgium_agreement_identifying_pensions.pdf,32.3662109375,benign
2,0,7,0,0,1,0,0,0,0,0,0,0,0,58,58,52,52,0,0,3,/home/remnux/Desktop/extraction/data/Benign/p3114.pdf,p3114.pdf,351.6669921875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,6,6,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-03-48.pdf,n-03-48.pdf,43.8212890625,benign
4,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,5,5,1,1,1,/home/remnux/Desktop/extraction/data/Benign/061702f.pdf,061702f.pdf,17.3037109375,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,9,9,2,2,2,/home/remnux/Desktop/extraction/data/Benign/63fr35984.pdf,63fr35984.pdf,13.306640625,benign
3,0,0,0,0,0,0,0,0,0,0,1,0,0,22,22,6,6,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-10-87.pdf,n-10-87.pdf,14.3095703125,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,31,31,19,19,2,2,2,/home/remnux/Desktop/extraction/data/Benign/associnsur.pdf,associnsur.pdf,90.814453125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,5,5,2,2,2,/home/remnux/Desktop/extraction/data/Benign/a-04-08.pdf,a-04-08.pdf,30.607421875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/awninc.pdf,awninc.pdf,24.337890625,benign
2,0,0,0,0,0,1,0,0,0,0,0,0,0,56,56,14,14,2,2,2,/home/remnux/Desktop/extraction/data/Benign/09crocker.pdf,09crocker.pdf,37.4970703125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,4,4,2,2,2,/home/remnux/Desktop/extraction/data/Benign/ccvhldns.pdf,ccvhldns.pdf,16.6767578125,benign
2,0,0,0,0,0,0,0,0,0,0,0,0,0,204,204,85,85,5,5,5,/home/remnux/Desktop/extraction/data/Benign/p4346avn.pdf,p4346avn.pdf,315.623046875,benign
4,0,15,0,0,0,0,2,0,0,0,8,0,0,64,64,56,56,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f1120x_accessible.pdf,f1120x_accessible.pdf,96.515625,benign
6,0,2,0,0,0,0,0,0,0,0,0,0,0,36,36,13,13,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-09-97.pdf,n-09-97.pdf,29.1396484375,benign
2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,13,13,2,2,2,/home/remnux/Desktop/extraction/data/Benign/64fr67187.pdf,64fr67187.pdf,124.03515625,benign
7,0,3,0,0,0,0,0,0,0,0,0,0,0,40,40,15,15,4,4,3,/home/remnux/Desktop/extraction/data/Benign/qiattachcanada.pdf,qiattachcanada.pdf,37.6298828125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,1,1,1,1,/home/remnux/Desktop/extraction/data/Benign/purepdf_helloworld3.pdf,purepdf_helloworld3.pdf,1.1142578125,benign
2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,7,7,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-03-78.pdf,n-03-78.pdf,44.83203125,benign
60,0,0,0,0,0,0,0,0,0,0,0,0,0,214,214,60,60,1,1,1,/home/remnux/Desktop/extraction/data/Benign/99spart.pdf,99spart.pdf,372.5087890625,benign
11,0,1,0,0,0,0,0,0,0,0,0,0,0,58,58,16,16,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rp-09-41.pdf,rp-09-41.pdf,35.771484375,benign
2,0,11,0,0,0,0,2,0,0,0,8,0,0,61,61,55,55,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f8822.pdf,f8822.pdf,73.5634765625,benign
2,0,0,0,0,0,0,1,0,0,0,0,0,0,24,24,10,10,2,2,2,/home/remnux/Desktop/extraction/data/Benign/cp120a_english.pdf,cp120a_english.pdf,36.501953125,benign
5,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,7,7,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-11-21.pdf,n-11-21.pdf,13.1591796875,benign
2,0,13,0,0,0,0,2,0,0,0,8,0,0,73,73,67,67,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f8853_accessible.pdf,f8853_accessible.pdf,88.3486328125,benign
20,0,0,0,0,0,0,0,0,0,0,0,0,0,138,138,31,31,1,1,1,/home/remnux/Desktop/extraction/data/Benign/WHTI_final_rule_new.pdf,WHTI_final_rule_new.pdf,189.7822265625,benign
10,0,3,0,0,0,0,0,0,0,0,0,0,0,52,52,19,19,2,2,2,/home/remnux/Desktop/extraction/data/Benign/miller-20mar2012.pdf,miller-20mar2012.pdf,48.3544921875,benign
18,0,0,0,0,0,3,0,0,0,0,0,0,0,682,682,34,34,5,5,5,/home/remnux/Desktop/extraction/data/Benign/foodtrac.pdf,foodtrac.pdf,227.287109375,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,3,3,1,1,1,/home/remnux/Desktop/extraction/data/Benign/Bobby_June.pdf,Bobby_June.pdf,14.0322265625,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/conslcom.pdf,conslcom.pdf,89.33203125,benign
24,0,0,0,0,0,0,0,0,0,0,0,0,0,233,233,139,139,2,2,2,/home/remnux/Desktop/extraction/data/Benign/p3--1996.pdf,p3--1996.pdf,166.9501953125,benign
15,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,22,22,1,1,1,/home/remnux/Desktop/extraction/data/Benign/74fr9293.pdf,74fr9293.pdf,114.1162109375,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/calconn.pdf,calconn.pdf,27.63671875,benign
9,0,0,0,0,0,1,0,0,0,0,0,0,0,62,62,19,19,2,2,2,/home/remnux/Desktop/extraction/data/Benign/2-malini-aisola.pdf,2-malini-aisola.pdf,128.7978515625,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/ambarins.pdf,ambarins.pdf,78.056640625,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,29,29,17,17,2,2,2,/home/remnux/Desktop/extraction/data/Benign/asampoil.pdf,asampoil.pdf,85.2841796875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/buckeyec.pdf,buckeyec.pdf,29.25390625,benign
2,0,1,0,0,0,0,0,0,0,0,0,0,0,27,27,8,8,4,4,4,/home/remnux/Desktop/extraction/data/Benign/SF424_RR_Guide_General_Adobe_VerA.pdf,SF424_RR_Guide_General_Adobe_VerA.pdf,23.330078125,benign
3,0,21,0,0,0,0,2,0,0,0,0,0,0,72,72,65,65,0,0,4,/home/remnux/Desktop/extraction/data/Benign/f8610sa.pdf,f8610sa.pdf,80.1865234375,benign
23,0,0,0,0,0,0,0,0,0,0,0,0,0,373,373,45,45,2,2,2,/home/remnux/Desktop/extraction/data/Benign/i1120lm3.pdf,i1120lm3.pdf,268.3095703125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,3,3,1,1,1,/home/remnux/Desktop/extraction/data/Benign/Anthony_BIanciella_Photography.pdf,Anthony_BIanciella_Photography.pdf,16.4482421875,benign
7,0,1,0,0,0,0,0,0,0,0,0,0,0,35,35,11,11,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rp-05-63.pdf,rp-05-63.pdf,20.88671875,benign
39,0,0,0,0,0,0,0,0,0,0,0,0,0,149,149,41,41,2,2,2,/home/remnux/Desktop/extraction/data/Benign/162.pdf,162.pdf,86.568359375,benign
1,0,5,0,0,0,0,0,0,0,0,0,0,0,15,15,12,12,0,0,2,/home/remnux/Desktop/extraction/data/Benign/Aaron_Sua.pdf,Aaron_Sua.pdf,10.7783203125,benign
22,0,0,0,0,0,0,0,0,0,0,0,0,0,283,283,36,36,6,6,6,/home/remnux/Desktop/extraction/data/Benign/caa_netherlands.pdf,caa_netherlands.pdf,105.990234375,benign
13,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,17,17,2,2,2,/home/remnux/Desktop/extraction/data/Benign/041413sirius-xm-radio.pdf,041413sirius-xm-radio.pdf,41.08984375,benign
1,0,6,0,0,0,0,1,0,0,0,0,0,0,28,28,25,25,0,0,2,/home/remnux/Desktop/extraction/data/Benign/apx_inc.pdf,apx_inc.pdf,108.9033203125,benign
19,0,4,0,0,0,0,0,0,0,0,0,0,0,71,71,30,30,6,6,4,/home/remnux/Desktop/extraction/data/Benign/esop_dl_phoneforum_transcript.pdf,esop_dl_phoneforum_transcript.pdf,85.830078125,benign
8,0,0,0,0,0,1,0,0,0,0,0,0,0,40,40,9,9,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-02-42.pdf,n-02-42.pdf,23.3271484375,benign
1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,11,4,4,2,2,2,/home/remnux/Desktop/extraction/data/Benign/Anh_Nguyen.pdf,Anh_Nguyen.pdf,85.8037109375,benign
25,0,0,0,0,0,0,0,0,0,0,0,0,0,202,202,25,25,1,1,1,/home/remnux/Desktop/extraction/data/Benign/irb96-15.pdf,irb96-15.pdf,160.1533203125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/astobroa.pdf,astobroa.pdf,75.0263671875,benign
11,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,12,12,2,2,2,/home/remnux/Desktop/extraction/data/Benign/td8843.pdf,td8843.pdf,15.1875,benign
5,0,0,0,1,0,0,2,0,0,0,0,0,0,159,159,70,70,4,4,4,/home/remnux/Desktop/extraction/data/Benign/f8849.pdf,f8849.pdf,297.205078125,benign
1,0,5,0,0,0,0,1,0,0,0,0,0,0,30,30,27,27,0,0,2,/home/remnux/Desktop/extraction/data/Benign/blipboard_inc.pdf,blipboard_inc.pdf,158.427734375,benign
20,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,25,25,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rp-07-35.pdf,rp-07-35.pdf,67.46875,benign
8,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,16,16,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rp-03-69.pdf,rp-03-69.pdf,75.48828125,benign
97,0,0,0,0,0,0,0,0,0,0,0,0,0,333,333,107,107,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rp-03-44.pdf,rp-03-44.pdf,343.75,benign
3,0,0,0,0,0,1,1,0,0,0,0,0,0,68,68,20,20,3,3,3,/home/remnux/Desktop/extraction/data/Benign/74fr13268.pdf,74fr13268.pdf,69.8212890625,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/aventnet.pdf,aventnet.pdf,75.6826171875,benign
4,0,2,0,0,0,0,0,0,0,0,0,0,0,61,61,9,9,2,2,1,/home/remnux/Desktop/extraction/data/Benign/n-04-75.pdf,n-04-75.pdf,25.8896484375,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/airtchcm.pdf,airtchcm.pdf,26.2431640625,benign
12,0,6,0,0,0,0,0,0,0,0,0,0,0,48,48,21,21,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-08-79.pdf,n-08-79.pdf,51.755859375,benign
3,0,0,0,0,0,1,0,0,0,0,0,0,0,62,62,7,7,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-03-54.pdf,n-03-54.pdf,41.8173828125,benign
4,0,41,0,0,0,0,3,0,0,0,0,0,0,194,194,182,182,0,0,5,/home/remnux/Desktop/extraction/data/Benign/f1120sm3.pdf,f1120sm3.pdf,156.697265625,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/compresc.pdf,compresc.pdf,23.6982421875,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,120,120,20,20,2,2,2,/home/remnux/Desktop/extraction/data/Benign/cnservers.pdf,cnservers.pdf,193.986328125,benign
3,0,14,0,0,0,0,2,0,0,0,0,0,0,65,65,58,58,0,0,4,/home/remnux/Desktop/extraction/data/Benign/f2032.pdf,f2032.pdf,81.2177734375,benign
2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,13,13,2,2,2,/home/remnux/Desktop/extraction/data/Benign/65fr41737.pdf,65fr41737.pdf,123.87890625,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/comadt.pdf,comadt.pdf,25.1826171875,benign
9,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,12,12,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-07-69.pdf,n-07-69.pdf,29.953125,benign
40,0,0,0,0,0,0,0,0,0,0,0,0,0,171,171,42,42,1,1,1,/home/remnux/Desktop/extraction/data/Benign/96scorp.pdf,96scorp.pdf,283.9072265625,benign
6,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,10,10,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rr-04-1.pdf,rr-04-1.pdf,47.33203125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/agisofic.pdf,agisofic.pdf,74.13671875,benign
4,0,21,0,0,0,0,3,0,0,0,11,0,0,76,76,67,67,0,0,4,/home/remnux/Desktop/extraction/data/Benign/f1041a_accessible.pdf,f1041a_accessible.pdf,123.0810546875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,4,4,2,2,2,/home/remnux/Desktop/extraction/data/Benign/adhost.pdf,adhost.pdf,21.5625,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,31,31,19,19,2,2,2,/home/remnux/Desktop/extraction/data/Benign/collacom.pdf,collacom.pdf,76.009765625,benign
2,0,18,0,0,0,0,2,0,0,0,9,0,0,82,82,76,76,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f1116_accessible.pdf,f1116_accessible.pdf,113.3857421875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/catgcty.pdf,catgcty.pdf,15.537109375,benign
45,0,0,0,0,0,0,0,0,0,0,0,0,0,176,176,52,52,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-09-23.pdf,n-09-23.pdf,122.5830078125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Benign/brdbndus.pdf,brdbndus.pdf,24.4326171875,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/churcomin.pdf,churcomin.pdf,65.6806640625,benign
1,0,2,0,0,0,0,0,0,0,0,0,0,0,27,27,8,8,4,4,3,/home/remnux/Desktop/extraction/data/Benign/sampleevaluationform.pdf,sampleevaluationform.pdf,20.732421875,benign
27,0,0,0,0,0,0,1,0,0,0,0,0,0,748,748,34,34,1,1,1,/home/remnux/Desktop/extraction/data/Benign/eotopicp00.pdf,eotopicp00.pdf,190.5078125,benign
1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Benign/anscom.pdf,anscom.pdf,62.9228515625,benign
1,0,0,0,0,0,0,1,0,0,0,0,0,0,34,34,22,22,2,2,2,/home/remnux/Desktop/extraction/data/Benign/alt12apps.pdf,alt12apps.pdf,87.3642578125,benign
3,0,0,0,0,0,1,0,0,0,0,0,0,0,96,96,15,15,2,2,2,/home/remnux/Desktop/extraction/data/Benign/n-03-46.pdf,n-03-46.pdf,55.5224609375,benign
4,0,1,0,0,0,0,0,0,0,0,0,0,0,36,36,8,8,2,2,2,/home/remnux/Desktop/extraction/data/Benign/rp-08-61.pdf,rp-08-61.pdf,16.1416015625,benign
4,0,27,0,0,0,0,2,0,0,0,8,0,0,127,127,119,119,0,0,3,/home/remnux/Desktop/extraction/data/Benign/f1041n.pdf,f1041n.pdf,140.470703125,benign
